"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","Switching of origins to a post-replicative state","REAC:R-HSA-69052","false","0.020479635313127048","1.6886777812365734","92","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","PCP/CE pathway","REAC:R-HSA-4086400","false","0.020479635313127048","1.6886777812365734","92","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","FCERI mediated NF-kB activation","REAC:R-HSA-2871837","false","0.021795902286871678","1.661625147747538","136","80","7","11056","LYN,PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","SHC1 events in ERBB4 signaling","REAC:R-HSA-1250347","false","0.022910584535419814","1.6399638301790527","11","80","3","11056","HBEGF,HRAS,SHC1"
"REAC","Signaling by CSF1 (M-CSF) in myeloid cells","REAC:R-HSA-9680350","false","0.023955692142996712","1.6205912767139283","30","80","4","11056","INPPL1,LYN,SHC1,SRC"
"REAC","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","REAC:R-HSA-9615017","false","0.023955692142996712","1.6205912767139283","30","80","4","11056","FOXO3,IGFBP1,SMAD2,SMAD3"
"REAC","Laminin interactions","REAC:R-HSA-3000157","false","0.023955692142996712","1.6205912767139283","30","80","4","11056","COL4A1,ITGA2,ITGA6,NID2"
"REAC","MET activates PTK2 signaling","REAC:R-HSA-8874081","false","0.023955692142996712","1.6205912767139283","30","80","4","11056","COL1A1,COL2A1,ITGA2,SRC"
"REAC","PI3K/AKT Signaling in Cancer","REAC:R-HSA-2219528","false","0.026021705844209146","1.584664236811951","96","80","6","11056","AKT2,CDKN1A,FGF2,FOXO3,HBEGF,SRC"
"REAC","CLEC7A (Dectin-1) signaling","REAC:R-HSA-5607764","false","0.027578906814235346","1.5594229525892709","97","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Cell surface interactions at the vascular wall","REAC:R-HSA-202733","false","0.02824735270684241","1.5490222472669433","192","80","8","11056","CEACAM6,CEACAM8,COL1A1,HRAS,ITGA6,LYN,PTPN6,SHC1"
"REAC","Downstream TCR signaling","REAC:R-HSA-202424","false","0.029209651901851708","1.534473618582964","98","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","SHC1 events in EGFR signaling","REAC:R-HSA-180336","false","0.030388198129432994","1.5172950506816352","12","80","3","11056","HBEGF,HRAS,SHC1"
"REAC","G2/M Transition","REAC:R-HSA-69275","false","0.03264759537343238","1.4861488007444188","196","80","8","11056","CDKN1A,DCTN2,PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","TNFR2 non-canonical NF-kB pathway","REAC:R-HSA-5668541","false","0.03270192944702144","1.485426622768639","100","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Mitotic G2-G2/M phases","REAC:R-HSA-453274","false","0.03505268503361994","1.4552787094912651","198","80","8","11056","CDKN1A,DCTN2,PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Cell Cycle","REAC:R-HSA-1640170","false","0.036317104522699754","1.4398887840480064","680","80","15","11056","AKT2,CDKN1A,DCTN2,LMNB1,LYN,NBN,PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1,SMC3,TP53BP1,TPR"
"REAC","UCH proteinases","REAC:R-HSA-5689603","false","0.03651936917671859","1.437476732929533","102","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","ABC-family proteins mediated transport","REAC:R-HSA-382556","false","0.03855676311513526","1.4138994327630166","103","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Antigen processing-Cross presentation","REAC:R-HSA-1236975","false","0.04290283528502025","1.367514005998249","105","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","GPVI-mediated activation cascade","REAC:R-HSA-114604","false","0.04453008575042579","1.3513464685584047","35","80","4","11056","COL1A1,LYN,PTPN6,VAV3"
"REAC","Post-translational protein phosphorylation","REAC:R-HSA-8957275","false","0.04762981675917023","1.322121089297444","107","80","6","11056","APOE,APP,BMP4,IGFBP1,IL6,SPP1"
"REAC","FLT3 Signaling","REAC:R-HSA-9607240","false","0.04982212433748454","1.3025777587670333","36","80","4","11056","AKT2,FOXO3,HRAS,STAT5B"
"WP","PI3K Akt signaling","WP:WP4172","false","1.271413032244755e-7","6.895713341275094","336","71","17","8899","AKT2,ATF2,CDKN1A,COL1A1,COL2A1,COL4A1,EPO,FGF2,FGF21,FOXO3,GH1,HRAS,IL6,ITGA2,ITGA6,SPP1,VWF"
"WP","Focal adhesion PI3K Akt mTOR signaling","WP:WP3932","false","0.000001935197031574584","5.713274810815961","302","71","15","8899","AKT2,ATF2,CDKN1A,COL1A1,COL2A1,COL4A1,EPO,FGF2,FGF21,FOXO3,HRAS,ITGA2,ITGA6,SPP1,VWF"
"WP","Focal adhesion","WP:WP306","false","0.000007805337336718523","5.10760832254269","198","71","12","8899","AKT2,COL1A1,COL2A1,COL4A1,HRAS,ITGA2,ITGA6,SHC1,SPP1,SRC,VAV3,VWF"
"WP","Kit receptor signaling","WP:WP304","false","0.000031975872736661285","4.495177593227928","53","71","7","8899","FOXO3,HRAS,LYN,PTPN6,SHC1,SRC,STAT5B"
"WP","JAK STAT signaling in the regulation of beta cells","WP:WP5358","false","0.0000428096573224577","4.368458248539466","34","71","6","8899","AKT2,EPO,GH1,HRAS,IL6,STAT5B"
"WP","Hypothesized pathways in pathogenesis of cardiovascular disease","WP:WP3668","false","0.00024004544256971813","3.619706535000426","25","71","5","8899","LTBP2,SERPINE1,SHC1,SMAD2,SMAD3"
"WP","Senescence and autophagy in cancer","WP:WP615","false","0.0003014355342805211","3.5208055528432065","105","71","8","8899","CDKN1A,COL1A1,HRAS,IL6,SERPINE1,SMAD3,SPARC,SRC"
"WP","TGFB Smad signaling","WP:WP5382","false","0.00032024292418055743","3.4945204572844086","12","71","4","8899","SERPINE1,SMAD2,SMAD3,SPARC"
"WP","IL3 signaling","WP:WP286","false","0.0003577546899020721","3.446414664248158","48","71","6","8899","HRAS,LYN,PTPN6,SHC1,SRC,STAT5B"
"WP","Hepatitis B infection","WP:WP4666","false","0.0005378573778625256","3.2693328697217257","152","71","9","8899","AKT2,ATF2,CDKN1A,HRAS,IL6,SMAD2,SMAD3,SRC,STAT5B"
"WP","EGFR tyrosine kinase inhibitor resistance","WP:WP4806","false","0.000772515281728575","3.1120929206995678","84","71","7","8899","AKT2,FGF2,FOXO3,HRAS,IL6,SHC1,SRC"
"WP","TGF beta receptor signaling","WP:WP560","false","0.0008088300570273804","3.0921427182496624","55","71","6","8899","BMP4,HRAS,SERPINE1,SMAD2,SMAD3,SPP1"
"WP","ErbB signaling","WP:WP673","false","0.0011386604831231655","2.9436057511506863","89","71","7","8899","AKT2,CDKN1A,HBEGF,HRAS,SHC1,SRC,STAT5B"
"WP","Pleural mesothelioma","WP:WP5087","false","0.0012238350425675397","2.9122771156304395","435","71","14","8899","AKT2,ATF2,CDKN1A,COL4A1,FGF2,FGF21,HBEGF,HRAS,IL6,ITGA2,ITGA6,SHC1,SPARC,SRC"
"WP","TGF beta receptor signaling in skeletal dysplasias","WP:WP4816","false","0.001225982640878778","2.9115156791030286","59","71","6","8899","BMP4,HRAS,SERPINE1,SMAD2,SMAD3,SPP1"
"WP","Adipogenesis","WP:WP236","false","0.001498941922060611","2.824215193981096","130","71","8","8899","BMP4,CDKN1A,GH1,IL6,LEP,SERPINE1,SMAD3,STAT5B"
"WP","Proteasome degradation","WP:WP183","false","0.0016415024774703642","2.784758457466535","62","71","6","8899","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"WP","AGE RAGE pathway","WP:WP2324","false","0.002366029714961977","2.6259798053703967","66","71","6","8899","ATF2,SHC1,SMAD2,SMAD3,SRC,STAT5B"
"WP","TGF beta signaling in thyroid cells for epithelial mesenchymal transition","WP:WP3859","false","0.0024039001153777356","2.6190835816948774","19","71","4","8899","AKT2,SMAD2,SMAD3,VIM"
"WP","Integrin mediated cell adhesion","WP:WP185","false","0.002634952462770859","2.579227215496038","101","71","7","8899","AKT2,HRAS,ITGA2,ITGA6,SHC1,SRC,VAV3"
"WP","Macrophage stimulating protein MSP signaling","WP:WP5353","false","0.004087010330906286","2.3885942645027636","108","71","7","8899","COL4A1,IL6,SHC1,SMAD2,SMAD3,SRC,VIM"
"WP","DNA damage response only ATM dependent ","WP:WP710","false","0.004340008988492835","2.3625093710292413","109","71","7","8899","AKT2,CDKN1A,FOXO3,HRAS,SCP2,SHC1,SMAD3"
"WP","Effect of dasatinib on the BCR ABL signaling pathway","WP:WP5493","false","0.004877489653306941","2.3118036432079636","45","71","5","8899","AKT2,ATF2,HRAS,SHC1,SRC"
"WP","Integrative Analysis of Treg Glial Interactions ","WP:WP5561","false","0.0051777422790430135","2.2858595702733","112","71","7","8899","FOXO3,IL6,ITGA2,SMAD2,SMAD3,SPP1,STAT5B"
"WP","Gastrin signaling","WP:WP4659","false","0.005806997430998013","2.2360483660974895","114","71","7","8899","ATF2,CDKN1A,FOXO3,HRAS,SERPINE1,SHC1,SRC"
"WP","Spinal cord injury","WP:WP2431","false","0.006144471958696372","2.2115154334085996","115","71","7","8899","COL2A1,COL4A1,FOXO3,GFAP,IL6,LEP,VIM"
"WP","Cancer pathways","WP:WP5434","false","0.006591929695137154","2.1809874331642183","505","71","14","8899","AKT2,BMP4,CDKN1A,COL4A1,EPO,GSTA1,HRAS,IL6,ITGA2,ITGA6,SMAD2,SMAD3,STAT5B,TPR"
"WP","Alzheimer 39 s disease","WP:WP5124","false","0.0066786998363764765","2.175308074776727","260","71","10","8899","AKT2,APOE,APP,HRAS,IL6,PSMA1,PSMC3,PSMD1,PSMD9,SNCA"
"WP","Alzheimer 39 s disease and miRNA effects","WP:WP2059","false","0.007854788110847735","2.10486552590482","265","71","10","8899","AKT2,APOE,APP,HRAS,IL6,PSMA1,PSMC3,PSMD1,PSMD9,SNCA"
"WP","EPO receptor signaling","WP:WP581","false","0.008889011199432324","2.0511465466241594","26","71","4","8899","EPO,SHC1,SRC,STAT5B"
"WP","NRP1 triggered signaling in pancreatic cancer ","WP:WP5144","false","0.010903746780757536","1.9624242427380059","53","71","5","8899","AKT2,COL1A1,SMAD2,SMAD3,SRC"
"WP","Apoptosis related network due to altered Notch3 in ovarian cancer","WP:WP2864","false","0.010903746780757536","1.9624242427380059","53","71","5","8899","APOE,APP,CDKN1A,VAV3,VIM"
"WP","Hallmark of cancer sustaining proliferative signaling","WP:WP5475","false","0.02243133670956127","1.6491448455303215","98","71","6","8899","AKT2,CDKN1A,HRAS,IL6,SHC1,SRC"
"WP","Alpha 6 beta 4 signaling","WP:WP244","false","0.023326479544280406","1.6321508004201204","33","71","4","8899","HRAS,ITGA6,SHC1,SRC"
"WP","Endochondral ossification with skeletal dysplasias","WP:WP4808","false","0.025108013952274834","1.6001876386881149","63","71","5","8899","COL2A1,FGF2,GH1,SPP1,STAT5B"
"WP","Lung fibrosis","WP:WP3624","false","0.025108013952274834","1.6001876386881149","63","71","5","8899","FGF2,IL6,SFTPA1,SFTPA2,SPP1"
"WP","Endometrial cancer","WP:WP4155","false","0.025108013952274834","1.6001876386881149","63","71","5","8899","AKT2,CDKN1A,FGF2,FOXO3,HRAS"
"WP","Endochondral ossification","WP:WP474","false","0.025108013952274834","1.6001876386881149","63","71","5","8899","COL2A1,FGF2,GH1,SPP1,STAT5B"
"WP","IL5 signaling","WP:WP127","false","0.03675420435762248","1.4346929742702277","37","71","4","8899","FOXO3,LYN,SHC1,STAT5B"
"WP","ATM signaling","WP:WP2516","false","0.03675420435762248","1.4346929742702277","37","71","4","8899","ATF2,CDKN1A,NBN,TP53BP1"
"WP","IL2 signaling","WP:WP49","false","0.03675420435762248","1.4346929742702277","37","71","4","8899","FOXO3,HRAS,SHC1,STAT5B"
"WP","Urotensin II mediated signaling","WP:WP5158","false","0.038686723191408076","1.4124380539478452","69","71","5","8899","COL1A1,COL2A1,IL6,SMAD2,SMAD3"
"WP","Breast cancer pathway","WP:WP4262","false","0.038918203102862564","1.409847219804678","154","71","7","8899","AKT2,CDKN1A,FGF2,FGF21,HRAS,NBN,SHC1"
