"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:CC","cytoplasm","GO:0005737","false","0.000011761199490056469","4.929548383587468","12601","50","46","22155","APOA2,APOA4,APOE,ATF2,ATP6V1F,BCAN,CDH1,CDKN1A,CEACAM8,CHMP6,COL1A1,COL4A1,COL9A1,CTSH,DLG4,FGF21,FLI1,GCG,GFAP,HMOX1,HSPA2,IMMT,KLK3,LEP,MYH9,NAMPT,NBN,NEFL,PARK7,PDLIM5,POLR2F,RUVBL1,SAP18,SCP2,SERPINE1,SFTPD,SMC3,SRC,STAT5B,STXBP1,TP53BP1,TPR,VAV3,VGF,VIM,YAP1"
"GO:CC","extracellular exosome","GO:0070062","false","0.000015663297335753823","4.805116807796399","2111","50","19","22155","APOA2,APOA4,APOE,ATP6V1F,CDH1,CEACAM8,CHMP6,CTSH,GGT1,HSPA2,KLK3,MYH9,NAMPT,PARK7,RUVBL1,SERPINE1,SRC,STXBP1,VIM"
"GO:CC","extracellular vesicle","GO:1903561","false","0.000019630324026662788","4.707072531687298","2141","50","19","22155","APOA2,APOA4,APOE,ATP6V1F,CDH1,CEACAM8,CHMP6,CTSH,GGT1,HSPA2,KLK3,MYH9,NAMPT,PARK7,RUVBL1,SERPINE1,SRC,STXBP1,VIM"
"GO:CC","extracellular organelle","GO:0043230","false","0.00001977729138595598","4.70383318779861","2142","50","19","22155","APOA2,APOA4,APOE,ATP6V1F,CDH1,CEACAM8,CHMP6,CTSH,GGT1,HSPA2,KLK3,MYH9,NAMPT,PARK7,RUVBL1,SERPINE1,SRC,STXBP1,VIM"
"GO:CC","extracellular membrane-bounded organelle","GO:0065010","false","0.00001977729138595598","4.70383318779861","2142","50","19","22155","APOA2,APOA4,APOE,ATP6V1F,CDH1,CEACAM8,CHMP6,CTSH,GGT1,HSPA2,KLK3,MYH9,NAMPT,PARK7,RUVBL1,SERPINE1,SRC,STXBP1,VIM"
"GO:CC","cytoplasmic vesicle","GO:0031410","false","0.00005880059548654985","4.230618275705951","2548","50","20","22155","APOA2,APOA4,APOE,ATP6V1F,CDH1,CEACAM8,CHMP6,COL1A1,CTSH,DLG4,GCG,KLK3,MYH9,PARK7,SERPINE1,SFTPD,SRC,STXBP1,VGF,VIM"
"GO:CC","intracellular vesicle","GO:0097708","false","0.00006190540359620466","4.208271440647256","2556","50","20","22155","APOA2,APOA4,APOE,ATP6V1F,CDH1,CEACAM8,CHMP6,COL1A1,CTSH,DLG4,GCG,KLK3,MYH9,PARK7,SERPINE1,SFTPD,SRC,STXBP1,VGF,VIM"
"GO:CC","supramolecular complex","GO:0099080","true","0.00014514260546547752","3.8382050851326395","1938","50","17","22155","CHMP6,COL1A1,COL4A1,COL9A1,CTSH,GFAP,LMNB1,MYH9,NAMPT,NEFL,PDLIM5,RUVBL1,SAP18,SRC,TP53BP1,TPR,VIM"
"GO:CC","cytosol","GO:0005829","false","0.00023280372465586715","3.633010075634907","5607","50","29","22155","APOA2,APOA4,ATP6V1F,CDKN1A,CHMP6,CTSH,DLG4,FLI1,GFAP,HMOX1,HSPA2,LEP,MYH9,NAMPT,NBN,NEFL,PARK7,PDLIM5,POLR2F,RUVBL1,SAP18,SCP2,SMC3,SRC,STAT5B,STXBP1,VAV3,VIM,YAP1"
"GO:CC","endomembrane system","GO:0012505","true","0.0002738332841690847","3.5625137649221563","4949","50","27","22155","APOA2,APOA4,APOE,ATP6V1F,BCAN,CDH1,CEACAM8,CHMP6,COL1A1,COL4A1,COL9A1,CTSH,DLG4,GCG,HMOX1,KLK3,LMNB1,MYH9,NBN,PARK7,SCP2,SERPINE1,SFTPD,SRC,STXBP1,TPR,VGF"
"GO:CC","vesicle","GO:0031982","false","0.00036270394229065195","3.4404477239735454","4032","50","24","22155","APOA2,APOA4,APOE,ATP6V1F,CDH1,CEACAM8,CHMP6,COL1A1,CTSH,DLG4,GCG,GGT1,HSPA2,KLK3,MYH9,NAMPT,PARK7,RUVBL1,SERPINE1,SFTPD,SRC,STXBP1,VGF,VIM"
"GO:CC","chylomicron","GO:0042627","false","0.0009818626384786528","3.0079492652918813","14","50","3","22155","APOA2,APOA4,APOE"
"GO:CC","triglyceride-rich plasma lipoprotein particle","GO:0034385","false","0.003547842552751664","2.4500356616667998","21","50","3","22155","APOA2,APOA4,APOE"
"GO:CC","very-low-density lipoprotein particle","GO:0034361","false","0.003547842552751664","2.4500356616667998","21","50","3","22155","APOA2,APOA4,APOE"
"GO:CC","multivesicular body","GO:0005771","true","0.004785757176200284","2.3200493407647107","70","50","4","22155","APOE,CHMP6,CTSH,SFTPD"
"GO:CC","secretory vesicle","GO:0099503","false","0.005970913679557936","2.223959207291281","1084","50","11","22155","ATP6V1F,CEACAM8,COL1A1,CTSH,DLG4,GCG,KLK3,MYH9,PARK7,SERPINE1,STXBP1"
"GO:CC","high-density lipoprotein particle","GO:0034364","false","0.008642160896060569","2.063377652440341","28","50","3","22155","APOA2,APOA4,APOE"
"GO:CC","cell junction","GO:0030054","true","0.009983346672584057","2.0007238477112828","2370","50","16","22155","APOA4,APOE,ATP6V1F,BCAN,CDH1,DLG4,ITGA6,MYH9,NAMPT,NEFL,PARK7,PDLIM5,SRC,STXBP1,VIM,YAP1"
"GO:CC","complex of collagen trimers","GO:0098644","false","0.010676372559711904","1.9715762796012823","30","50","3","22155","COL1A1,COL4A1,COL9A1"
"GO:CC","protein-containing complex","GO:0032991","false","0.013260729699600404","1.8774325773045055","7979","50","32","22155","APOA2,APOA4,APOE,ATF2,ATP6V1F,CDH1,CDKN1A,CHMP6,COL1A1,COL4A1,COL9A1,DLG4,HSPA2,IMMT,ITGA6,KLK3,MYH9,NBN,PDLIM5,POLR2F,RUVBL1,SAP18,SCP2,SERPINE1,SFTPD,SMC3,STAT5B,STXBP1,TBL1X,TP53BP1,TPR,YAP1"
"GO:CC","collagen trimer","GO:0005581","false","0.014669268404619688","1.833591545036028","93","50","4","22155","COL1A1,COL4A1,COL9A1,SFTPD"
"GO:CC","adherens junction","GO:0005912","false","0.016877378000996424","1.7726950226480178","189","50","5","22155","CDH1,DLG4,MYH9,PARK7,PDLIM5"
"GO:CC","plasma lipoprotein particle","GO:0034358","false","0.02190348258852827","1.6594868281400112","38","50","3","22155","APOA2,APOA4,APOE"
"GO:CC","lipoprotein particle","GO:1990777","false","0.02190348258852827","1.6594868281400112","38","50","3","22155","APOA2,APOA4,APOE"
"GO:CC","protein-lipid complex","GO:0032994","false","0.02754636003983569","1.5599357804438867","41","50","3","22155","APOA2,APOA4,APOE"
